Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a06Ro00000OCeGnIAL,430607,"Tampa, FL",,TPA | FG | 120 | J4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000OirNlIAJ,433257,"Tampa, FL",,TPA | FG | 120 | H3,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000PSsNGIA1,437339,"Tampa, FL",,TPA | FG | 100 | G3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000PndwHIAR,438968,"Tampa, FL",,TPA | NC | 210 | D3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000Pw8mnIAB,439425,"Tampa, FL",,TPA | NC | 215 | A3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000QNiNyIAL,441809,"Tampa, FL",,TPA | FG | 105 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000QNlGzIAL,441817,"Tampa, FL",,TPA | FG | 125 | C3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000RHM1NIAX,447720,"Tampa, FL",,TPA | FG | 100 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000RHxnJIAT,447781,"Tampa, FL",,TPA | FG | 115 | K2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000RQcN4IAL,448117,"Tampa, FL",,TPA | TRIP | 700 | Barb Sheriff,2026-08-17,2026-08-17,2026-08-19T19:04:38.000+0000
a06Ro00000RbnqGIAR,448860,"Tampa, FL",,TPA | FG | 115 | J1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000TenaoIAB,458730,"Tampa, FL",,TPA | NC | 225 | B4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000TjlBnIAJ,459278,"Tampa, FL",,TPA | FG | 120 | H2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000TpyKnIAJ,459361,"Tampa, FL",,TPA | FG | 100 | C2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000TrdvNIAR,459561,"Tampa, FL",,TPA | FG | 125 | G5,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000U8L2nIAF,460967,"Tampa, FL",,TPA | FG | 100 | K2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000UpfnpIAB,464378,"Tampa, FL",,TPA | FG | 125 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000UpgNJIAZ,464391,"Tampa, FL",,TPA | FG | 105 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000V0NipIAF,465947,"Tampa, FL",,TPA | FG | 115 | J3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000VbNbhIAF,468745,"Tampa, FL",,TPA | NC | 215 | A3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000VlnoEIAR,469622,"Tampa, FL",,TPA | FG | 110 | K3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000VwNLlIAN,471105,"Tampa, FL",,TPA | FG | 125 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000WRnOnIAL,473719,"Tampa, FL",,TPA | FG | 130 | G2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000Wc7NpIAJ,474911,"Tampa, FL",,TPA | NC | 225 | A2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000WfBEnIAN,475047,"Tampa, FL",,TPA | FG | 105 | J2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000WjNAyIAN,475361,"Tampa, FL",,TPA | FG | 140 | F3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000WjdqnIAB,475395,"Tampa, FL",,TPA | FG | 140 | J3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
