"ParentId","SobjectType","Total","Readable","Editable"
"0PS5b000001QDdhGAG","pandadoc__Pricing_Item_Mapping__c","1","1","1"
"0PS5b000001QDdhGAG","pandadoc__Recipient_Map__c","1","1","1"
"0PS5b000001QDdhGAG","pandadoc__TriggerSetting__c","5","5","5"
"0PS5b000001QDdhGAG","pi__AsyncRequest__c","2","2","2"
"0PS5b000001QDdhGAG","pi__Category_Contact_Score__c","3","3","2"
"0PS5b000001QDdhGAG","pi__Category_Lead_Score__c","3","3","2"
"0PS5b000001QDdhGAG","pi__EngageCampaignRecipient__c","4","4","4"
"0PS5b000001QDdhGAG","pi__LDFilter__c","7","7","7"
"0PS5b000001QDdhGAG","pi__ObjectChangeLog__c","2","2","2"
"0PS5b000001QDdhGAG","pi__Pardot_Scoring_Category__c","2","2","2"
"0PS5b000001QDdhGAG","pi__PardotTask__c","2","2","2"
"0PS5b000001QDdhGAG","PO_Bill__c","15","15","7"
"0PS5b000001QDdhGAG","Preventive_Maintenance__c","1","1","1"
"0PS5b000001QDdhGAG","Pricing_Request__c","17","17","14"
"0PS5b000001QDdhGAG","Pricing_Request_Response__c","7","7","1"
"0PS5b000001QDdhGAG","Product_Analytics__c","8","8","1"
"0PS5b000001QDdhGAG","Product_Repair__c","62","62","18"
"0PS5b000001QDdhGAG","Product_Test_Line_Item__c","5","5","0"
"0PS5b000001QDdhGAG","Product2","506","506","194"
"0PS5b000001QDdhGAG","ProductConsumed","6","6","6"
"0PS5b000001QDdhGAG","ProductConsumedState","1","1","1"
"0PS5b000001QDdhGAG","ProductItem__c","257","257","71"
"0PS5b000001QDdhGAG","ProductRequest","3","3","3"
"0PS5b000001QDdhGAG","ProductRequestLineItem","10","10","10"
"0PS5b000001QDdhGAG","ProductServiceCampaign","6","6","6"
"0PS5b000001QDdhGAG","ProductServiceCampaignItem","4","4","4"
"0PS5b000001QDdhGAG","ProductTest__c","202","202","76"
"0PS5b000001QDdhGAG","ProductTestData__c","8","8","8"
"0PS5b000001QDdhGAG","ProductTransfer","8","8","8"
"0PS5b000001QDdhGAG","ProductTransferState","2","2","2"
"0PS5b000001QDdhGAG","Progress_Note__c","9","9","3"
"0PS5b000001QDdhGAG","Project__c","36","36","10"
"0PS5b000001QDdhGAG","Project_Charge__c","9","9","0"
"0PS5b000001QDdhGAG","Project_Expense__c","4","4","1"
"0PS5b000001QDdhGAG","Prototype__c","9","9","9"
"0PS5b000001QDdhGAG","Purchasing_Return__c","30","30","21"
"0PS5b000001QDdhGAG","Quote","42","42","39"
"0PS5b000001QDdhGAG","QuoteLineItem","20","20","20"
"0PS5b000001QDdhGAG","Ratings__c","2","2","2"
"0PS5b000001QDdhGAG","rcsfl__AdminUISetting__c","1","1","1"
"0PS5b000001QDdhGAG","RecordsetFilterCriteria","2","2","2"
"0PS5b000001QDdhGAG","Refurb_Part_Request__c","16","16","9"
"0PS5b000001QDdhGAG","Refurb_Test__c","28","28","15"
"0PS5b000001QDdhGAG","Rental_Order__c","6","6","5"
"0PS5b000001QDdhGAG","ResourceAbsence","2","2","2"
"0PS5b000001QDdhGAG","ReturnOrder","14","14","14"
"0PS5b000001QDdhGAG","ReturnOrderLineItem","13","13","13"
"0PS5b000001QDdhGAG","Review_Status__c","4","4","3"
"0PS5b000001QDdhGAG","RMA__c","184","184","88"
