Id,Name,Label,IsOwnedByProfile,PermissionsSendExternalEmailAvailable,PermissionsSendSitRequests,PermissionsServiceExcellencePlatformUser,PermissionsSetAdvancedOptimizationFilters,PermissionsSetupAgentBuilder,PermissionsSetupAgentUser,PermissionsShareFilesWithNetworks,PermissionsShareInternalArticles,PermissionsShowCompanyNameAsUserBadge,PermissionsShowExplanationsForCandidateResults,PermissionsShowPlannedRoute,PermissionsShowPreWorkBriefGA,PermissionsSimpleCsvDataImportUser,PermissionsSkipIdentityConfirmation,PermissionsSlackFromTableau,PermissionsSolutionImport,PermissionsStageManagementDesignUser,PermissionsStdAutomaticActivityCapture,PermissionsSubmitMacrosAllowed,PermissionsSubscribeDashboardRolesGrps,PermissionsSubscribeDashboardToOtherUsers,PermissionsSubscribeReportRolesGrps,PermissionsSubscribeReportsRunAsUser,PermissionsSubscribeReportToOtherUsers,PermissionsSubscribeToLightningDashboards,PermissionsSubscribeToLightningReports,PermissionsSuitesAgentEscalationPerm,PermissionsTableauCreateDashboard,PermissionsTableauCreateVisualization,PermissionsTableauCreateWorkspace,PermissionsTableauShareSnapshot,PermissionsTableauViewDashboard,PermissionsTableauViewVisualization,PermissionsTableauViewWorkspace,PermissionsTerritoryOperations,PermissionsTraceXdsQueries,PermissionsTransactionalEmailSend,PermissionsTransferAnyCase,PermissionsTransferAnyEntity,PermissionsTransferAnyLead,PermissionsTwoFactorApi,PermissionsUmaEditConsentSettings,PermissionsUmaQueryCMSEmailContent,PermissionsUMAStandaloneUserPerm,PermissionsUMAWebTrackingSetup,PermissionsUnifiedCatalogAdminPerm,PermissionsUnifiedCatalogAgentPerm,PermissionsUnifiedCatalogDesignGAPerm,PermissionsUnifiedCatalogRuntimePerm,PermissionsUnifiedEHDViewer,PermissionsUpdateReportTypeReferences,PermissionsUpdateWithInactiveOwner,PermissionsUseAnyApiAuth,PermissionsUseAssistantDialog,PermissionsUseInboxSchedulingOnBehalfOf,PermissionsUseMySearch,PermissionsUseQuerySuggestions,PermissionsUserCanDeployStore,PermissionsUseRestrictedTheme,PermissionsUserHasSendToListFilterAccess,PermissionsUserInteractionInsights,PermissionsUseServiceCatalogForGuest,PermissionsUseServicePartReturn,PermissionsUseSetupWithAgentforce,PermissionsUseSubscriptionEmails,PermissionsUseSvcCatalog,PermissionsUseTeamReassignWizards,PermissionsUseTeamsForEmployee,PermissionsUseTeamsForItSrvcs,PermissionsUseTemplatedApp,PermissionsUseWebLink,PermissionsVideoConferenceMeetUser,PermissionsVideoConferenceTeamsUser,PermissionsVideoConferenceZoomUser,PermissionsViewAccessPolicies,PermissionsViewAgtfrceAnlytDshbrd,PermissionsViewAllActivities,PermissionsViewAllCalls,PermissionsViewAllCustomSettings,PermissionsViewAllData
0PSRo00000052PNOAY,UK_Audit_permissions,UK Audit permissions,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo00000052QzOAI,X00eRo000009x4SEIAY,00eRo000009x4SEIAY,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PSRo0000005KKfOAM,Approval_Access,Approval Access,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005NbtOAE,Cold_Storage_Warehouse_Reps,Cold Storage - Warehouse Reps,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005NdVOAU,Cold_Storage_Invoicing,Cold Storage - Invoicing,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005UBxOAM,Exchange_Rate_API_Permission_Set,Exchange Rate API Permission Set,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005hU9OAI,Purchasing_Opportunity_Item_Receipts,Purchasing Opportunity Item Receipts,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005hltOAA,Credit_Memo_Line_Items,Credit Memo Line Items,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005iejOAA,RMA_Ownership_Change,RMA Ownership Change,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000005rDNOAY,X00eRo00000CPZenIAH,00eRo00000CPZenIAH,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PSRo0000006TQjOAM,Quality_Team_Permission_Set,Quality Team Permission Set,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000006cCHOAY,Flow_User,Flow User,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000006snJOAQ,Warehouse_FSL_Visibility_Permission_Set,Warehouse FSL Visibility Permission Set,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000007CCXOA2,X00eRo00000EVrkjIAD,00eRo00000EVrkjIAD,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PSRo0000007CE9OAM,X00eRo00000EVrmLIAT,00eRo00000EVrmLIAT,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PSRo0000007CFlOAM,X00eRo00000EWq0DIAT,00eRo00000EWq0DIAT,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PSRo0000007CSfOAM,Create_and_Edit_Purchasing_Returns,Create and Edit Purchasing Returns,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000007CvhOAE,Able_to_Edit_Sales_Tax,Able to Edit Sales Tax,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PSRo0000007DN7OAM,Lead_Access_FSL_Tech_Can_Create_Leads,Lead Access - FSL Tech (Can Create Leads),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
