Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a06Ro00000VlnoEIAR,469622,"Tampa, FL","Tampa, FL",TPA | FG | 110 | K3,2026-04-10,,2026-07-31T17:40:59.000+0000
a06Ro00000VwNLlIAN,471105,"Tampa, FL","Tampa, FL",TPA | FG | 125 | E1,2026-04-10,,2026-06-19T18:01:35.000+0000
a06Ro00000WRnOnIAL,473719,"Tampa, FL","Tampa, FL",TPA | FG | 130 | G2,2026-04-10,,2026-06-19T18:02:42.000+0000
a06Ro00000Wc7NpIAJ,474911,"Tampa, FL","Tampa, FL",TPA | NC | 225 | A2,2026-08-05,,2026-08-07T14:05:05.000+0000
a06Ro00000WfBEnIAN,475047,"Tampa, FL","Tampa, FL",TPA | FG | 105 | J2,2026-04-10,,2026-06-19T18:03:18.000+0000
a06Ro00000WjNAyIAN,475361,Tampa,FG01/SYSTEMS,,,,2026-06-19T18:03:26.000+0000
a06Ro00000WjdqnIAB,475395,Tampa,FG01/SYSTEMS,,,,2026-06-19T18:03:28.000+0000
a06Ro00000WnWvZIAV,476224,"Tampa, FL","Tampa, FL",TPA | NC | 225 | B1,2026-08-05,,2026-08-07T14:05:18.000+0000
a06Ro00000WrQunIAF,476654,"Tampa, FL","Tampa, FL",TPA | NC | 205 | B3,2026-08-05,,2026-08-07T14:05:12.000+0000
a06Ro00000Wt3ndIAB,476790,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C3,2026-04-10,,2026-06-19T18:04:05.000+0000
a06Ro00000X1xfnIAB,477449,"Tampa, FL","Tampa, FL",TPA | NC | 225 | A2,2026-08-05,,2026-08-07T14:05:05.000+0000
